Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2019-08-29,V (Oct 2019),0.0000,18.5500,19.1000,0.0000,18.7000,0,0,0,0
2019-08-30,V (Oct 2019),0.0000,18.7500,18.9000,0.0000,19.0500,0.3500,0,0,0
2019-09-03,V (Oct 2019),0.0000,19.3500,19.8500,0.0000,19.6250,0.5750,0,0,0
2019-09-04,V (Oct 2019),0.0000,18.9000,19.2500,0.0000,18.6750,-0.9500,0,0,0
2019-09-05,V (Oct 2019),0.0000,17.8000,18.2000,0.0000,18.1500,-0.5250,0,0,0
2019-09-06,V (Oct 2019),0.0000,16.9500,17.5000,0.0000,17.1500,-1.0000,0,0,0
2019-09-09,V (Oct 2019),0.0000,17.3500,17.7000,0.0000,17.4500,0.3000,0,0,0
2019-09-10,V (Oct 2019),17.1500,17.1500,17.1500,17.1500,17.1250,-0.3250,5,0,10
2019-09-11,V (Oct 2019),0.0000,16.7000,16.8500,0.0000,16.7000,-0.4250,0,0,5
2019-09-12,V (Oct 2019),0.0000,16.6000,16.8000,0.0000,16.5250,-0.1750,0,0,5
2019-09-13,V (Oct 2019),15.8500,16.0000,15.8500,15.8500,16.2250,-0.3000,10,0,15
2019-09-16,V (Oct 2019),0.0000,16.5000,17.0500,0.0000,16.8000,0.5750,0,0,15
2019-09-17,V (Oct 2019),0.0000,16.5500,17.0500,0.0000,16.6500,-0.1500,0,0,15
2019-09-18,V (Oct 2019),16.1000,16.3000,15.9500,15.9500,15.8000,-0.8500,7,0,21
2019-09-19,V (Oct 2019),0.0000,15.6000,16.0500,0.0000,16.0000,0.2000,0,0,21
2019-09-20,V (Oct 2019),16.6500,16.9000,16.1500,16.9000,16.9750,0.9750,9,0,24
2019-09-23,V (Oct 2019),16.3500,16.4000,16.3500,16.3500,16.3000,-0.6750,2,0,26
2019-09-24,V (Oct 2019),16.9000,17.6000,16.6500,17.2000,17.9500,1.6500,2,0,26
2019-09-25,V (Oct 2019),0.0000,18.1500,17.3500,0.0000,17.1250,-0.8250,0,0,26
2019-09-26,V (Oct 2019),0.0000,17.4500,17.6000,0.0000,17.3250,0.2000,0,0,26
2019-09-27,V (Oct 2019),17.0500,18.5000,17.0500,18.5000,18.0750,0.7500,3,0,26
2019-09-30,V (Oct 2019),0.0000,17.3000,17.2000,0.0000,16.8500,-1.2250,0,0,26
2019-10-01,V (Oct 2019),16.9500,18.1500,16.9500,16.9500,18.3250,1.4750,6,0,20
2019-10-02,V (Oct 2019),18.5000,20.4000,18.5000,18.5000,20.4250,2.1000,1,0,20
2019-10-03,V (Oct 2019),20.3000,20.7000,19.5000,19.6500,19.3500,-1.0750,25,0,37
2019-10-04,V (Oct 2019),18.1000,18.6500,17.8500,17.8500,17.7250,-1.6250,7,0,40
2019-10-07,V (Oct 2019),17.4000,17.9500,17.3000,17.4000,17.9500,0.2250,1,0,38
2019-10-08,V (Oct 2019),18.2000,20.4000,18.2000,19.1000,20.6000,2.6500,5,0,40
2019-10-09,V (Oct 2019),0.0000,15.8000,0.0000,0.0000,19.4800,-1.1200,0,0,38
