Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2022-08-04,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,24.95,0,0,0,0
2022-08-05,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,25.45,0.50,0,0,0
2022-08-08,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,24.8737,-0.5763,0,0,0
2022-08-09,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,25.0329,0.1592,0,0,0
2022-08-10,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,23.5999,-1.4330,0,0,0
2022-08-11,U (Sep 2022),0.0000,23.2000,24.2000,0.0000,23.70,0.1001,0,0,0
2022-08-12,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,23.625,-0.075,0,0,0
2022-08-15,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,23.025,-0.600,0,0,0
2022-08-16,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,22.90,-0.125,0,0,0
2022-08-17,U (Sep 2022),0.0000,0.0000,0.0000,0.0000,23.075,0.175,0,0,0
