Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2016-08-24,V (Oct 2016),0,0,0,0,0,0,0,0,0
2016-08-25,V (Oct 2016),0.0000,15.9500,15.7000,0.0000,15.5750,0,0,0,0
2016-08-26,V (Oct 2016),15.7000,16.0500,15.2000,15.2000,15.6750,0.1000,16,0,15
2016-08-29,V (Oct 2016),15.6000,15.6500,15.4000,15.4000,15.3500,-0.3250,6,0,21
2016-08-30,V (Oct 2016),15.2500,15.5000,15.2500,15.2500,15.3250,-0.0250,1,0,20
2016-08-31,V (Oct 2016),15.6000,15.7000,15.3500,15.4500,15.3500,0.0250,4,0,20
2016-09-01,V (Oct 2016),15.4500,15.7000,15.2500,15.5000,15.3500,0.0000,25,0,25
2016-09-02,V (Oct 2016),14.9000,15.4500,14.9000,14.9000,14.9250,-0.4250,2,0,23
2016-09-06,V (Oct 2016),14.5000,14.8500,14.4000,14.4000,13.9750,-0.9500,50,0,68
2016-09-07,V (Oct 2016),14.3000,14.5000,14.2500,14.3500,14.2250,0.2500,3,0,70
2016-09-08,V (Oct 2016),14.4500,14.5500,14.3000,14.5500,14.4000,0.1750,8,0,70
2016-09-09,V (Oct 2016),15.0500,16.9000,14.4500,16.8500,16.8250,2.4250,29,0,73
2016-09-12,V (Oct 2016),17.1000,17.4000,15.2500,15.4000,15.5000,-1.3250,33,0,84
2016-09-13,V (Oct 2016),15.9000,18.0600,15.7500,17.5000,17.5000,2.0000,214,0,224
2016-09-14,V (Oct 2016),17.0500,18.0000,16.8500,17.9000,18.0000,0.5000,3,0,225
2016-09-15,V (Oct 2016),17.1500,18.1000,16.7000,16.7000,17.2500,-0.7500,15,0,229
2016-09-16,V (Oct 2016),17.5500,17.5500,16.6000,16.6500,16.7500,-0.5000,24,0,238
2016-09-19,V (Oct 2016),16.0500,16.3500,15.4000,16.0000,15.9000,-0.8500,20,0,240
2016-09-20,V (Oct 2016),15.8500,16.1500,15.5500,16.1000,16.1750,0.2750,67,0,297
2016-09-21,V (Oct 2016),15.4000,16.1500,14.6000,14.6300,14.6500,-1.5250,169,0,434
2016-09-22,V (Oct 2016),14.8000,14.8000,13.8000,13.8500,13.8750,-0.7750,88,0,498
2016-09-23,V (Oct 2016),13.9500,14.1500,13.7500,14.0000,13.9250,0.0500,29,0,519
2016-09-26,V (Oct 2016),14.4000,15.3000,13.9500,15.1000,15.0750,1.1500,103,0,573
2016-09-27,V (Oct 2016),15.0500,15.3500,14.0500,14.2000,14.2500,-0.8250,55,0,580
2016-09-28,V (Oct 2016),13.8500,14.5000,12.9500,13.5500,13.5750,-0.6750,157,0,623
2016-09-29,V (Oct 2016),13.5500,15.9500,13.4000,14.6000,14.3250,0.7500,284,0,780
2016-09-30,V (Oct 2016),14.6500,15.3000,13.5000,13.9500,13.9250,-0.4000,186,0,724
2016-10-03,V (Oct 2016),14.4000,14.5000,13.8000,13.9000,13.8500,-0.0750,72,0,740
2016-10-04,V (Oct 2016),13.4000,14.7500,13.3000,13.9500,13.8250,-0.0250,172,0,746
2016-10-05,V (Oct 2016),13.3500,13.9000,13.3500,13.3500,12.9700,-0.8550,1,0,746
