Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2016-12-28,G (Feb 2017),0,0,0,0,0,0,0,0,0
2016-12-29,G (Feb 2017),0.0000,15.8500,15.8500,0.0000,15.9250,0,0,0,0
2016-12-30,G (Feb 2017),0.0000,16.2500,15.9500,0.0000,16.2250,0.3000,0,0,0
2017-01-03,G (Feb 2017),0.0000,15.8500,15.2500,0.0000,15.0750,-1.1500,0,0,0
2017-01-04,G (Feb 2017),0.0000,14.9000,14.3500,0.0000,14.4500,-0.6250,0,0,0
2017-01-05,G (Feb 2017),0.0000,14.6500,14.3500,0.0000,14.3000,-0.1500,0,0,0
2017-01-06,G (Feb 2017),0.0000,14.2500,14.0500,0.0000,14.2250,-0.0750,0,0,0
2017-01-09,G (Feb 2017),0.0000,14.4000,14.1000,0.0000,14.1500,-0.0750,0,0,0
2017-01-10,G (Feb 2017),0.0000,14.2500,14.1500,0.0000,14.2250,0.0750,0,0,0
2017-01-11,G (Feb 2017),0.0000,14.5000,14.0000,0.0000,14.0000,-0.2250,0,0,0
2017-01-12,G (Feb 2017),0.0000,14.6500,14.0500,0.0000,14.1000,0.1000,0,0,0
2017-01-13,G (Feb 2017),0.0000,14.1000,13.9000,0.0000,13.9500,-0.1500,0,0,0
2017-01-17,G (Feb 2017),13.8500,14.2000,13.8500,13.8500,13.8750,-0.0750,1,0,1
2017-01-18,G (Feb 2017),13.8500,14.0000,13.8000,13.8000,13.9500,0.0750,3,0,2
2017-01-19,G (Feb 2017),0.0000,14.2000,13.8500,0.0000,14.0000,0.0500,0,0,2
2017-01-20,G (Feb 2017),0.0000,13.9500,13.4000,0.0000,13.3000,-0.7000,0,0,2
2017-01-23,G (Feb 2017),0.0000,13.6000,13.2000,0.0000,13.2000,-0.1000,0,0,2
2017-01-24,G (Feb 2017),12.6500,13.4500,12.6000,12.6500,12.5500,-0.6500,1,0,2
2017-01-25,G (Feb 2017),12.4500,12.4500,12.1000,12.1000,12.1750,-0.3750,56,0,56
2017-01-26,G (Feb 2017),12.1000,12.3000,12.0500,12.0500,12.1000,-0.0750,60,0,101
2017-01-27,G (Feb 2017),12.0000,12.1000,11.8000,11.9000,11.9500,-0.1500,56,0,152
2017-01-30,G (Feb 2017),12.7000,13.1000,12.2000,12.3500,12.4500,0.5000,47,0,184
2017-01-31,G (Feb 2017),13.1000,13.1000,12.4500,12.4500,12.5000,0.0500,51,0,230
2017-02-01,G (Feb 2017),12.1000,12.3500,12.1000,12.3000,12.2500,-0.2500,104,0,281
2017-02-02,G (Feb 2017),12.5000,12.6500,12.3500,12.6500,12.6000,0.3500,49,0,305
2017-02-03,G (Feb 2017),11.9000,12.6500,11.6500,11.8500,11.7750,-0.8250,143,0,410
2017-02-06,G (Feb 2017),11.8000,11.9500,11.5500,11.8000,11.7000,-0.0750,58,0,423
2017-02-07,G (Feb 2017),11.5000,11.7000,11.4000,11.6500,11.6250,-0.0750,81,0,443
2017-02-08,G (Feb 2017),0.0000,11.9000,11.5500,0.0000,11.9800,0.3550,0,0,443
