Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2018-11-29,F (Jan 2019),0.0000,18.7500,19.3500,0.0000,18.8750,0,0,0,0
2018-11-30,F (Jan 2019),0.0000,18.3500,18.9000,0.0000,18.2500,-0.6250,0,0,0
2018-12-03,F (Jan 2019),0.0000,17.3500,17.8000,0.0000,17.4500,-0.8000,0,0,0
2018-12-04,F (Jan 2019),0.0000,19.0000,17.9000,0.0000,19.4250,1.9750,0,0,0
2018-12-05,F (Jan 2019),0.0000,7.1500,0.0000,0.0000,19.0500,-0.3750,0,0,0
2018-12-06,F (Jan 2019),0.0000,20.9500,20.4500,0.0000,19.8000,0.7500,0,0,0
2018-12-07,F (Jan 2019),0.0000,20.7500,20.2000,0.0000,20.9500,1.1500,0,0,0
2018-12-10,F (Jan 2019),0.0000,21.3500,21.5500,0.0000,20.8750,-0.0750,0,0,0
2018-12-11,F (Jan 2019),0.0000,21.8500,21.0500,0.0000,21.1500,0.2750,0,0,0
2018-12-12,F (Jan 2019),0.0000,21.0500,20.7500,0.0000,21.0750,-0.0750,0,0,0
2018-12-13,F (Jan 2019),0.0000,21.1000,21.0000,0.0000,20.9500,-0.1250,0,0,0
2018-12-14,F (Jan 2019),0.0000,21.8500,21.4000,0.0000,21.6250,0.6750,0,0,0
2018-12-17,F (Jan 2019),0.0000,23.0000,21.9500,0.0000,22.6750,1.0500,0,0,0
2018-12-18,F (Jan 2019),0.0000,22.7000,22.7000,0.0000,22.4750,-0.2000,0,0,0
2018-12-19,F (Jan 2019),0.0000,22.7000,22.0500,0.0000,23.1000,0.6250,0,0,0
2018-12-20,F (Jan 2019),0.0000,24.4500,23.6000,0.0000,24.2000,1.1000,0,0,0
2018-12-21,F (Jan 2019),24.3500,25.1500,24.3000,24.3500,25.7000,1.5000,2,0,2
2018-12-24,F (Jan 2019),27.2000,28.4000,26.5000,28.3500,18.5750,-7.1250,12,0,11
2018-12-26,F (Jan 2019),0.0000,28.0500,26.8500,0.0000,26.6250,8.0500,0,0,11
2018-12-27,F (Jan 2019),26.5000,28.4000,26.5000,26.5000,26.6750,0.0500,1,0,11
2018-12-28,F (Jan 2019),0.0000,26.7500,26.3000,0.0000,26.5000,-0.1750,0,0,11
2018-12-31,F (Jan 2019),25.5000,25.7500,24.6000,24.8100,24.9000,-1.6000,18,0,20
2019-01-02,F (Jan 2019),25.3500,25.4000,23.9000,25.3500,23.5500,-1.3500,2,0,18
2019-01-03,F (Jan 2019),24.9000,25.3000,24.6000,24.9000,25.1000,1.5500,1,0,17
2019-01-04,F (Jan 2019),22.8500,23.0000,22.5000,22.8500,21.9500,-3.1500,1,0,16
2019-01-07,F (Jan 2019),21.4100,21.8500,21.4100,21.4100,21.5250,-0.4250,15,0,14
2019-01-08,F (Jan 2019),21.1000,21.6500,20.4000,20.4500,20.5500,-0.9750,8,0,16
2019-01-09,F (Jan 2019),0.0000,7.1500,20.5500,0.0000,20.0900,-0.4600,0,0,16
