Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2017-12-06,F (Jan 2018),0.0000,0.0000,0.0000,0.0000,0,0,0,0,0
2017-12-07,F (Jan 2018),0.0000,12.2500,13.4500,0,12.7250,0,0,0,0
2017-12-08,F (Jan 2018),0.0000,12.7000,12.5000,0.0000,12.4000,-0.3250,0,0,0
2017-12-11,F (Jan 2018),0.0000,12.3500,12.1500,0.0000,12.1000,-0.3000,0,0,0
2017-12-12,F (Jan 2018),0.0000,12.0500,12.0500,0.0000,12.1000,0.0000,0,0,0
2017-12-13,F (Jan 2018),12.0000,12.0000,12.0000,12.0000,12.0250,-0.0750,2,0,2
2017-12-14,F (Jan 2018),12.0500,12.1500,11.9500,12.0500,12.0250,0.0000,1,0,3
2017-12-15,F (Jan 2018),11.6500,11.8500,11.6000,11.6500,11.6250,-0.4000,1,0,3
2017-12-18,F (Jan 2018),0.0000,11.5000,11.3500,0.0000,11.3750,-0.2500,0,0,3
2017-12-19,F (Jan 2018),0.0000,11.6000,11.4500,0.0000,11.5750,0.2000,0,0,3
2017-12-20,F (Jan 2018),11.5500,11.6500,11.5000,11.5000,11.6250,0.0500,5,0,6
2017-12-21,F (Jan 2018),11.5500,11.6000,11.5000,11.5500,11.5250,-0.1000,6,0,10
2017-12-22,F (Jan 2018),0.0000,11.6000,11.5500,0.0000,11.6250,0.1000,0,0,10
2017-12-26,F (Jan 2018),0.0000,11.6000,11.4500,0.0000,11.5250,-0.1000,0,0,10
2017-12-27,F (Jan 2018),11.4000,11.5000,11.4000,11.4500,11.5250,0.0000,3,0,12
2017-12-28,F (Jan 2018),0.0000,11.5000,11.4500,0.0000,11.5250,0.0000,0,0,12
2017-12-29,F (Jan 2018),11.6500,11.7500,11.4000,11.7500,11.7500,0.2250,4,0,15
2018-01-02,F (Jan 2018),0.0000,11.5500,11.2000,0.0000,11.1750,-0.5750,0,0,15
2018-01-03,F (Jan 2018),10.9500,10.9500,10.9000,10.9000,10.8750,-0.3000,3,0,17
2018-01-04,F (Jan 2018),10.8500,10.8500,10.7500,10.8000,10.9000,0.0250,6,0,21
2018-01-05,F (Jan 2018),10.8000,10.9000,10.8000,10.8500,10.8250,-0.0750,6,0,24
2018-01-08,F (Jan 2018),10.8500,10.8500,10.6000,10.7000,10.7000,-0.1250,20,0,39
2018-01-09,F (Jan 2018),10.5500,10.9500,10.5500,10.9500,10.9750,0.2750,16,0,43
2018-01-10,F (Jan 2018),11.0000,11.3000,10.6000,10.6000,10.6500,-0.3250,97,0,114
2018-01-11,F (Jan 2018),10.6000,10.7000,10.5500,10.5500,10.6500,0.0000,79,0,157
2018-01-12,F (Jan 2018),10.5500,10.7500,10.5500,10.6500,10.6250,-0.0250,84,0,214
2018-01-16,F (Jan 2018),10.5800,11.8000,10.5800,11.2000,11.2000,0.5750,196,0,318
2018-01-17,F (Jan 2018),11.3000,11.8000,10.8500,11.4000,11.3000,0.1000,148,0,260
2018-01-18,F (Jan 2018),11.3500,11.8000,11.2500,11.8000,11.7500,0.4500,198,0,274
2018-01-19,F (Jan 2018),11.9000,11.9000,11.3000,11.4000,11.3500,-0.4000,146,0,240
2018-01-22,F (Jan 2018),11.2500,11.3500,10.9500,11.2000,11.1000,-0.2500,215,0,236
2018-01-23,F (Jan 2018),11.0500,11.2000,10.9500,11.2000,11.1000,0.0000,159,0,249
2018-01-24,F (Jan 2018),0.0000,11.0000,11.1500,0.0000,11.3300,0.2300,0,0,249
