Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2022-06-02,N (Jul 2022),0.0000,0.0000,0.0000,0.0000,26.275,0,0,0,0
2022-06-03,N (Jul 2022),0.0000,0.0000,0.0000,0.0000,26.875,0.600,0,0,0
2022-06-06,N (Jul 2022),0.0000,0.0000,0.0000,0.0000,26.9709,0.0959,0,0,0
2022-06-07,N (Jul 2022),0.0000,0.0000,0.0000,0.0000,25.725,-1.2459,0,0,0
2022-06-08,N (Jul 2022),0.0000,5.7500,0.0000,0.0000,25.90,0.175,0,0,0
2022-06-09,N (Jul 2022),26.8500,27.6000,26.5000,26.8500,27.90,2.00,6,0,6
2022-06-10,N (Jul 2022),0.0000,29.3000,28.0500,0.0000,29.30,1.40,0,0,6
2022-06-13,N (Jul 2022),0.0000,32.2000,31.3000,0.0000,32.75,3.45,0,0,6
2022-06-14,N (Jul 2022),0.0000,31.8500,31.9500,0.0000,31.625,-1.125,0,0,6
2022-06-15,N (Jul 2022),0.0000,31.2500,29.1000,0.0000,29.70,-1.925,0,0,6
2022-06-16,N (Jul 2022),0.0000,32.1000,30.3500,0.0000,31.75,2.05,0,0,6
2022-06-17,N (Jul 2022),0.0000,31.2000,30.8500,0.0000,30.70,-1.05,0,0,6
2022-06-21,N (Jul 2022),0.0000,30.5000,29.2500,0.0000,30.325,-0.375,0,0,6
2022-06-22,N (Jul 2022),0.0000,30.8500,29.3500,0.0000,29.125,-1.200,0,0,6
2022-06-23,N (Jul 2022),0.0000,29.8000,29.2000,0.0000,29.275,0.150,0,0,6
2022-06-24,N (Jul 2022),0.0000,28.5000,28.2000,0.0000,28.40,-0.875,0,0,6
2022-06-27,N (Jul 2022),0.0000,28.0500,27.6000,0.0000,27.475,-0.925,0,0,6
2022-06-28,N (Jul 2022),27.7000,28.5000,27.1000,28.4500,28.475,1.000,8,0,2
2022-06-29,N (Jul 2022),29.1000,29.1000,28.3000,29.1000,28.35,-0.125,2,0,1
2022-06-30,N (Jul 2022),0.0000,29.7000,28.8000,0.0000,28.55,0.20,0,0,1
2022-07-01,N (Jul 2022),0.0000,29.2500,27.8000,0.0000,27.70,-0.85,0,0,1
2022-07-05,N (Jul 2022),27.5000,29.1500,27.5000,27.5000,27.50,-0.20,5,0,6
2022-07-06,N (Jul 2022),27.7000,27.9000,26.9000,27.7000,26.925,-0.575,6,0,12
2022-07-07,N (Jul 2022),26.3000,26.8000,26.2500,26.3000,26.50,-0.425,5,0,12
2022-07-08,N (Jul 2022),25.8500,26.6500,25.4000,25.8500,25.625,-0.875,5,0,12
2022-07-11,N (Jul 2022),26.6500,26.6500,25.9000,26.6500,26.325,0.700,1,0,12
2022-07-12,N (Jul 2022),27.1500,27.2500,25.8000,26.1000,27.05,0.725,13,0,16
2022-07-13,N (Jul 2022),0.0000,28.4000,27.0500,0.0000,29.15,2.10,0,0,16
