Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-07-29,Q (Aug 2015),0,0,0,0,0,0,0,0,0
2015-07-30,Q (Aug 2015),14.7500,15.0000,14.5000,14.5000,14.4750,0,40,0,10
2015-07-31,Q (Aug 2015),14.8000,15.1000,14.4500,14.5000,14.5000,0.0250,55,0,65
2015-08-03,Q (Aug 2015),14.4500,14.8500,14.3500,14.8000,14.3750,-0.1250,11,0,56
2015-08-04,Q (Aug 2015),14.4500,14.7500,14.3500,14.4000,14.5500,0.1750,33,0,88
2015-08-05,Q (Aug 2015),14.3000,14.5000,14.2000,14.4500,14.4250,-0.1250,36,0,91
2015-08-06,Q (Aug 2015),14.3000,15.1000,14.3000,15.0000,14.8250,0.4000,22,0,101
2015-08-07,Q (Aug 2015),14.8400,15.1000,14.4500,14.9500,14.5750,-0.2500,33,0,90
2015-08-10,Q (Aug 2015),14.2000,14.3000,14.1000,14.1500,14.1000,-0.4750,33,0,101
2015-08-11,Q (Aug 2015),14.5500,15.1500,14.1500,15.0500,14.9250,0.8250,42,0,142
2015-08-12,Q (Aug 2015),15.8500,16.2000,14.7000,14.8000,14.6500,-0.2750,541,0,64
2015-08-13,Q (Aug 2015),14.7000,14.9000,14.3500,14.6500,14.5250,-0.1250,206,0,129
2015-08-14,Q (Aug 2015),14.5000,14.8500,14.4500,14.5500,14.5750,0.0500,381,0,376
2015-08-17,Q (Aug 2015),15.0500,15.0500,14.2000,14.3000,14.3000,-0.2750,229,0,373
2015-08-18,Q (Aug 2015),14.4000,14.7500,14.2500,14.5500,14.5500,0.2500,382,0,275
2015-08-19,Q (Aug 2015),15.0500,15.8000,14.3000,15.3500,15.4000,0.8500,516,0,330
2015-08-20,Q (Aug 2015),16.0000,18.3500,15.4500,18.1500,18.4250,3.0250,735,0,288
2015-08-21,Q (Aug 2015),20.0000,25.1000,18.3500,25.1000,24.7750,6.3500,975,0,423
2015-08-24,Q (Aug 2015),26.8500,49.3000,25.8000,36.5000,38.0750,13.3000,386,0,380
2015-08-25,Q (Aug 2015),29.8500,37.3000,27.7000,36.2500,35.7000,-2.3750,204,0,384
2015-08-26,Q (Aug 2015),36.3000,38.2500,31.7000,36.1000,32.0200,-3.6800,2,0,382
