Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2020-07-30,U (Sep 2020),0.0000,31.5500,29.7000,0.0000,29.625,0,0,0,0
2020-07-31,U (Sep 2020),0.0000,30.6500,29.4000,0.0000,29.475,-0.150,0,0,0
2020-08-03,U (Sep 2020),0.0000,29.7000,29.1000,0.0000,29.225,-0.250,0,0,0
2020-08-04,U (Sep 2020),0.0000,29.1000,28.5500,0.0000,28.375,-0.850,0,0,0
2020-08-05,U (Sep 2020),0.0000,28.2000,27.8500,0.0000,27.875,-0.500,0,0,0
2020-08-06,U (Sep 2020),0.0000,28.2500,27.5500,0.0000,27.575,-0.300,0,0,0
2020-08-07,U (Sep 2020),0.0000,28.1500,27.3500,0.0000,27.55,-0.025,0,0,0
2020-08-10,U (Sep 2020),27.0500,27.4000,26.3500,27.0500,26.45,-1.10,5,0,5
2020-08-11,U (Sep 2020),0.0000,27.8000,25.5000,0.0000,27.675,1.225,0,0,5
2020-08-12,U (Sep 2020),0.0000,27.0500,26.3500,0.0000,26.575,-1.100,0,0,5
2020-08-13,U (Sep 2020),0.0000,26.8000,26.0000,0.0000,26.575,0.000,0,0,5
2020-08-14,U (Sep 2020),27.4500,27.5000,26.3500,26.6000,26.60,0.025,15,0,0
2020-08-17,U (Sep 2020),0.0000,26.2000,25.4500,0.0000,25.45,-1.15,0,0,0
2020-08-18,U (Sep 2020),0.0000,25.9000,25.1500,0.0000,25.175,-0.275,0,0,0
2020-08-19,U (Sep 2020),25.3500,25.9500,25.0500,25.3500,25.75,0.575,1,0,1
2020-08-20,U (Sep 2020),0.0000,26.8000,25.6000,0.0000,25.70,-0.05,0,0,1
2020-08-21,U (Sep 2020),0.0000,26.7000,25.6000,0.0000,25.85,0.15,0,0,1
2020-08-24,U (Sep 2020),25.0500,25.9500,25.0000,25.0500,25.65,-0.20,1,0,1
2020-08-25,U (Sep 2020),25.9500,26.4000,25.4000,25.9500,25.40,-0.25,5,0,6
2020-08-26,U (Sep 2020),25.4000,26.0500,24.5500,24.6000,25.95,0.55,25,0,29
2020-08-27,U (Sep 2020),26.4000,29.2000,25.4500,26.8000,26.975,1.025,29,0,54
2020-08-28,U (Sep 2020),27.1000,28.3500,25.8500,27.1500,26.45,-0.525,15,0,53
2020-08-31,U (Sep 2020),26.6500,28.1500,26.0500,26.6500,27.90,1.45,1,0,53
2020-09-01,U (Sep 2020),28.1000,28.2000,27.2500,28.0500,27.85,-0.05,17,0,69
2020-09-02,U (Sep 2020),27.3000,28.1000,27.2000,27.6500,27.75,-0.10,57,0,111
2020-09-03,U (Sep 2020),27.2500,35.2500,26.8500,33.6000,33.70,5.95,192,0,83
2020-09-04,U (Sep 2020),34.2000,37.1500,29.7000,30.2000,30.70,-3.00,68,0,107
2020-09-08,U (Sep 2020),31.9500,34.8500,30.4500,31.2500,31.25,0.55,32,0,107
2020-09-09,U (Sep 2020),31.7000,32.0500,30.2000,30.5000,30.21,-1.04,61,0,129
