Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2022-07-25,J (Apr 2023),0.0000,29.0000,29.2500,0.0000,28.95,0,0,0,0
2022-07-26,J (Apr 2023),29.2500,29.2500,29.2500,29.2500,29.175,0.225,2,0,2
2022-07-27,J (Apr 2023),0.0000,28.4500,28.9000,0.0000,28.625,-0.550,0,0,2
2022-07-28,J (Apr 2023),28.3000,28.3500,28.3000,28.3000,28.70,0.075,1,0,3
2022-07-29,J (Apr 2023),28.4500,28.6500,28.4500,28.6500,28.125,-0.575,4,0,7
2022-08-01,J (Apr 2023),28.1900,28.5500,28.1900,28.3300,28.375,0.250,135,0,140
2022-08-02,J (Apr 2023),28.4000,28.9500,28.2500,28.9500,28.625,0.250,49,0,185
2022-08-03,J (Apr 2023),28.3300,28.3300,28.2100,28.2500,28.225,-0.400,15,0,189
2022-08-04,J (Apr 2023),28.3900,28.5000,28.3900,28.4400,28.475,0.250,123,0,288
2022-08-05,J (Apr 2023),28.6200,28.6200,28.5200,28.5200,28.475,0.000,13,0,288
2022-08-08,J (Apr 2023),28.3200,28.6000,28.3200,28.6000,28.50,0.025,9,0,294
2022-08-09,J (Apr 2023),28.6000,28.6000,28.5100,28.5500,28.55,0.05,78,0,349
2022-08-10,J (Apr 2023),31.0000,31.0000,28.0000,28.1000,28.00,-0.55,10,0,356
2022-08-11,J (Apr 2023),27.8500,28.1500,27.7500,28.0000,28.00,0.00,88,0,400
2022-08-12,J (Apr 2023),27.8500,28.0000,27.7500,27.7500,27.825,-0.175,60,0,456
2022-08-15,J (Apr 2023),27.7900,27.8500,27.7400,27.8500,27.725,-0.100,23,0,478
2022-08-16,J (Apr 2023),27.8000,27.8000,27.7000,27.7000,27.75,0.025,56,0,516
2022-08-17,J (Apr 2023),28.0500,28.0500,27.8000,27.9500,27.925,0.175,54,0,552
2022-08-18,J (Apr 2023),28.0000,28.0000,27.7700,27.8600,27.875,-0.050,52,0,573
2022-08-19,J (Apr 2023),28.1000,28.5300,28.0000,28.2600,28.25,0.375,388,0,728
2022-08-22,J (Apr 2023),0.0000,0.0000,0.0000,0.0000,28.75,0.50,0,0,0
