Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2022-05-05,M (Jun 2022),0.0000,0.0000,0.0000,0.0000,31.3722,0,0,0,0
2022-05-06,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,30.789,-0.5832,0,0,0
2022-05-09,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,33.0703,2.2813,0,0,0
2022-05-10,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,31.9614,-1.1089,0,0,0
2022-05-11,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,31.7389,-0.2225,0,0,0
2022-05-12,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,31.261,-0.4779,0,0,0
2022-05-13,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,29.3959,-1.8651,0,0,0
2022-05-16,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,28.0855,-1.3104,0,0,0
2022-05-17,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,27.4896,-0.5959,0,0,0
2022-05-18,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,31.5195,4.0299,0,0,0
2022-05-19,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,29.286,-2.2335,0,0,0
2022-05-20,M (Jun 2022),0.0000,3.3500,0.0000,0.0000,29.4224,0.1364,0,0,0
2022-05-23,M (Jun 2022),0.0000,3.3500,40.3500,0.0000,29.0797,-0.3427,0,0,0
2022-05-24,M (Jun 2022),0.0000,23.9500,36.5000,0.0000,30.225,1.1453,0,0,0
2022-05-25,M (Jun 2022),0.0000,29.2000,28.6500,0.0000,28.50,-1.725,0,0,0
2022-05-26,M (Jun 2022),0.0000,28.2500,28.1500,0.0000,28.225,-0.275,0,0,0
2022-05-27,M (Jun 2022),0.0000,28.0000,27.4000,0.0000,27.125,-1.100,0,0,0
2022-05-31,M (Jun 2022),0.0000,27.9000,26.7500,0.0000,26.575,-0.550,0,0,0
2022-06-01,M (Jun 2022),0.0000,27.7000,26.2500,0.0000,26.675,0.100,0,0,0
2022-06-02,M (Jun 2022),0.0000,26.3000,25.8000,0.0000,25.775,-0.900,0,0,0
2022-06-03,M (Jun 2022),0.0000,26.1500,26.4000,0.0000,26.375,0.600,0,0,0
2022-06-06,M (Jun 2022),0.0000,26.1000,25.9500,0.0000,25.975,-0.400,0,0,0
2022-06-07,M (Jun 2022),0.0000,26.4500,25.6500,0.0000,25.225,-0.750,0,0,0
2022-06-08,M (Jun 2022),0.0000,25.6500,25.2000,0.0000,25.325,0.100,0,0,0
2022-06-09,M (Jun 2022),0.0000,26.5500,25.3000,0.0000,26.80,1.475,0,0,0
2022-06-10,M (Jun 2022),0.0000,28.6000,27.0000,0.0000,28.40,1.60,0,0,0
2022-06-13,M (Jun 2022),32.0500,32.2500,30.5000,32.0500,32.125,3.725,1,0,1
2022-06-14,M (Jun 2022),31.9000,32.0500,30.8500,31.1000,31.15,-0.975,26,0,26
2022-06-15,M (Jun 2022),28.6000,30.9000,27.9500,28.6000,29.075,-2.075,5,0,31
2022-06-16,M (Jun 2022),0.0000,33.2500,29.7500,0.0000,32.70,3.625,0,0,31
2022-06-17,M (Jun 2022),31.5500,32.6500,31.3500,32.0000,31.75,-0.95,18,0,13
2022-06-21,M (Jun 2022),29.5500,31.6000,29.5500,29.5500,30.25,-1.50,10,0,18
2022-06-22,M (Jun 2022),31.2500,31.2500,31.2000,31.2500,30.50,0.25,6,0,18
