Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2021-11-04,Z (Dec 2021),0.0000,16.6500,0.0000,0.0000,18.80,0,0,0,0
2021-11-05,Z (Dec 2021),0.0000,0.0000,0.0000,0.0000,19.40,0.60,0,0,0
2021-11-08,Z (Dec 2021),0.0000,0.0000,0.0000,0.0000,19.50,0.10,0,0,0
2021-11-09,Z (Dec 2021),0.0000,0.0000,0.0000,0.0000,21.00,1.50,0,0,0
2021-11-10,Z (Dec 2021),0.0000,0.0000,0.0000,0.0000,21.05,0.05,0,0,0
2021-11-11,Z (Dec 2021),0.0000,20.9500,21.0000,0.0000,20.925,-0.125,0,0,0
2021-11-12,Z (Dec 2021),0.0000,0.0000,0.0000,0.0000,19.65,-1.275,0,0,0
2021-11-15,Z (Dec 2021),0.0000,0.0000,0.0000,0.0000,19.75,0.10,0,0,0
2021-11-16,Z (Dec 2021),0.0000,9.7500,0.0000,0.0000,19.575,-0.175,0,0,0
2021-11-17,Z (Dec 2021),0.0000,9.7500,0.0000,0.0000,20.025,0.450,0,0,0
2021-11-18,Z (Dec 2021),0.0000,9.7500,0.0000,0.0000,20.275,0.250,0,0,0
2021-11-19,Z (Dec 2021),0.0000,10.0000,0.0000,0.0000,20.65,0.375,0,0,0
2021-11-22,Z (Dec 2021),0.0000,9.7500,0.0000,0.0000,21.05,0.40,0,0,0
2021-11-23,Z (Dec 2021),0.0000,21.4500,20.9000,0.0000,20.625,-0.425,0,0,0
2021-11-24,Z (Dec 2021),0.0000,21.3500,20.3500,0.0000,20.275,-0.350,0,0,0
2021-11-26,Z (Dec 2021),24.8000,24.9500,20.2500,24.8000,25.25,4.975,1,0,1
2021-11-29,Z (Dec 2021),0.0000,23.4500,22.0000,0.0000,22.60,-2.65,0,0,1
2021-11-30,Z (Dec 2021),25.8500,25.8500,23.7500,25.8500,22.60,0.00,1,0,2
2021-12-01,Z (Dec 2021),23.5000,27.4500,22.9000,26.8000,28.05,5.45,28,0,28
2021-12-02,Z (Dec 2021),27.4500,27.4500,25.8000,27.4500,26.375,-1.675,5,0,33
2021-12-03,Z (Dec 2021),29.8000,32.0000,25.8000,29.6500,29.125,2.750,15,0,18
2021-12-06,Z (Dec 2021),27.2500,28.6000,26.6500,26.8000,26.725,-2.400,20,0,15
2021-12-07,Z (Dec 2021),23.0500,24.9500,22.6500,22.6500,22.875,-3.850,11,0,26
2021-12-08,Z (Dec 2021),22.9000,23.0500,21.1500,21.1500,21.275,-1.600,7,0,28
2021-12-09,Z (Dec 2021),20.8000,22.5000,20.8000,22.3000,22.175,0.900,4,0,32
2021-12-10,Z (Dec 2021),20.1500,21.8000,19.8500,19.8500,19.90,-2.275,8,0,32
2021-12-13,Z (Dec 2021),19.4500,21.0000,19.3000,20.8000,20.50,0.60,9,0,33
2021-12-14,Z (Dec 2021),21.8500,22.6500,20.0500,21.9500,21.60,1.10,38,0,63
2021-12-15,Z (Dec 2021),22.0000,22.0000,21.7000,22.0000,22.20,0.60,15,0,63
