Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2019-10-31,Z (Dec 2019),0.0000,16.1500,16.6500,0.0000,16.2750,0,0,0,0
2019-11-01,Z (Dec 2019),0.0000,15.5000,16.0500,0.0000,15.6500,-0.6250,0,0,0
2019-11-04,Z (Dec 2019),0.0000,15.3000,15.8500,0.0000,15.7500,0.1000,0,0,0
2019-11-05,Z (Dec 2019),0.0000,15.6000,16.1500,0.0000,16.0750,0.3250,0,0,0
2019-11-06,Z (Dec 2019),0.0000,15.7500,16.3500,0.0000,15.8500,-0.2250,0,0,0
2019-11-07,Z (Dec 2019),0.0000,15.8500,16.0000,0.0000,15.9250,0.0750,0,0,0
2019-11-08,Z (Dec 2019),16.0000,16.0000,15.8500,15.9000,15.7250,-0.2000,2,0,2
2019-11-11,Z (Dec 2019),0.0000,15.4000,15.7500,0.0000,15.5750,-0.1500,0,0,2
2019-11-12,Z (Dec 2019),0.0000,15.1000,15.5000,0.0000,15.3750,-0.2000,0,0,2
2019-11-13,Z (Dec 2019),0.0000,15.0500,15.6000,0.0000,15.3500,-0.0250,0,0,2
2019-11-14,Z (Dec 2019),0.0000,15.2000,15.5000,0.0000,15.2750,-0.0750,0,0,2
2019-11-15,Z (Dec 2019),14.7500,14.7500,14.7500,14.7500,14.7750,-0.5000,6,0,11
2019-11-18,Z (Dec 2019),0.0000,14.3500,14.6500,0.0000,14.5250,-0.2500,0,0,6
2019-11-19,Z (Dec 2019),0.0000,14.5500,14.6000,0.0000,14.8000,0.2750,0,0,6
2019-11-20,Z (Dec 2019),14.6000,15.2500,14.6000,14.6000,14.6750,-0.1250,3,0,7
2019-11-21,Z (Dec 2019),15.0500,15.0500,14.9500,15.0500,14.9000,0.2250,3,0,7
2019-11-22,Z (Dec 2019),0.0000,14.4500,14.7000,0.0000,14.7250,-0.1750,0,0,7
2019-11-25,Z (Dec 2019),0.0000,13.7000,13.9500,0.0000,13.8000,-0.9250,0,0,7
2019-11-26,Z (Dec 2019),13.4500,14.1000,13.4500,13.4500,13.5250,-0.2750,1,0,8
2019-11-27,Z (Dec 2019),0.0000,13.1500,13.6500,0.0000,13.4500,-0.0750,0,0,8
2019-11-29,Z (Dec 2019),0.0000,13.3000,14.0000,0.0000,13.7750,0.3250,0,0,8
2019-12-02,Z (Dec 2019),14.7500,14.7500,14.4500,14.7500,15.1000,1.3250,1,0,9
2019-12-03,Z (Dec 2019),16.6000,16.6000,16.6000,16.6000,16.5500,1.4500,5,0,14
2019-12-04,Z (Dec 2019),0.0000,15.0500,15.5000,0.0000,15.3250,-1.2250,0,0,14
2019-12-05,Z (Dec 2019),0.0000,15.6000,15.2000,0.0000,14.9250,-0.4000,0,0,14
2019-12-06,Z (Dec 2019),0.0000,13.9000,14.4500,0.0000,14.2500,-0.6750,0,0,14
2019-12-09,Z (Dec 2019),15.6000,15.6000,14.6500,15.6000,15.7250,1.4750,1,0,14
2019-12-10,Z (Dec 2019),15.9000,15.9000,15.7500,15.9000,15.7750,0.0500,20,0,53
2019-12-11,Z (Dec 2019),0.0000,8.1000,0.0000,0.0000,15.8100,0.0350,0,0,34
