Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-08-05,U (Sep 2015),0,0,0,0,0,0,0,0,0
2015-08-06,U (Sep 2015),14.8000,15.5500,14.8000,15.0500,15.2250,0,31,0,30
2015-08-07,U (Sep 2015),15.3500,15.5000,14.9500,15.4000,15.0250,-0.2000,11,0,41
2015-08-10,U (Sep 2015),14.6000,14.7000,14.5400,14.6500,14.6000,-0.4250,41,0,40
2015-08-11,U (Sep 2015),15.0500,15.5500,14.6500,15.4500,15.3500,0.7500,60,0,37
2015-08-12,U (Sep 2015),16.2500,16.4000,15.1000,15.1000,15.0750,-0.2750,175,0,42
2015-08-13,U (Sep 2015),15.0000,15.3000,14.7500,14.8000,14.9000,-0.1750,105,0,127
2015-08-14,U (Sep 2015),14.8500,15.1500,14.8000,14.9000,14.9000,0.0000,53,0,136
2015-08-17,U (Sep 2015),15.3000,15.3500,14.6000,14.7500,14.7250,-0.1750,82,0,75
2015-08-18,U (Sep 2015),14.9500,15.0500,14.7000,15.0000,14.9750,0.2500,50,0,55
2015-08-19,U (Sep 2015),15.5000,15.7500,14.7000,15.5000,15.5000,0.5250,231,0,182
2015-08-20,U (Sep 2015),16.0000,18.1500,14.3500,17.3500,17.6750,2.1750,338,0,197
2015-08-21,U (Sep 2015),17.5500,21.2000,17.3500,20.9500,21.0750,3.4000,457,0,164
2015-08-24,U (Sep 2015),21.9000,40.0000,18.4500,29.5000,30.6500,9.5750,349,0,104
2015-08-25,U (Sep 2015),28.7000,31.4000,25.0500,31.1000,30.4250,-0.2250,93,0,67
2015-08-26,U (Sep 2015),31.4000,32.0000,26.8500,27.2500,27.2250,-3.2000,123,0,153
2015-08-27,U (Sep 2015),26.9500,28.5000,24.1000,26.6000,25.5000,-1.7250,91,0,104
2015-08-28,U (Sep 2015),25.0000,28.4500,25.0000,26.2000,26.2250,0.7250,94,0,70
2015-08-31,U (Sep 2015),27.9000,28.4500,26.7000,28.0500,27.9250,1.7000,17,0,70
2015-09-01,U (Sep 2015),29.7000,33.3000,28.0500,31.6000,31.3250,3.4000,34,0,61
2015-09-02,U (Sep 2015),30.7500,31.7500,29.8500,30.4000,28.3000,-3.0250,4,0,60
