Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2019-12-05,F (Jan 2020),0.0000,16.3000,16.8000,0.0000,16.2500,0,0,0,0
2019-12-06,F (Jan 2020),0.0000,15.3000,16.0500,0.0000,15.6500,-0.6000,0,0,0
2019-12-09,F (Jan 2020),0.0000,16.6000,16.3000,0.0000,16.9750,1.3250,0,0,0
2019-12-10,F (Jan 2020),0.0000,16.7000,16.9000,0.0000,16.5750,-0.4000,0,0,0
2019-12-11,F (Jan 2020),0.0000,16.2000,16.5500,0.0000,16.0500,-0.5250,0,0,0
2019-12-12,F (Jan 2020),0.0000,15.9500,15.9500,0.0000,15.5750,-0.4750,0,0,0
2019-12-13,F (Jan 2020),15.0500,15.3000,15.0500,15.0500,14.9500,-0.6250,10,0,10
2019-12-16,F (Jan 2020),0.0000,14.1000,14.6000,0.0000,14.4750,-0.4750,0,0,10
2019-12-17,F (Jan 2020),0.0000,14.1500,14.7500,0.0000,14.6000,0.1250,0,0,10
2019-12-18,F (Jan 2020),0.0000,14.3000,14.8500,0.0000,14.6250,0.0250,0,0,10
2019-12-19,F (Jan 2020),15.0500,15.0500,14.8000,15.0500,14.3000,-0.3250,1,0,11
2019-12-20,F (Jan 2020),13.7500,13.9500,13.7500,13.7500,14.4750,0.1750,1,0,10
2019-12-23,F (Jan 2020),0.0000,14.0000,14.9000,0.0000,14.4500,-0.0250,0,0,10
2019-12-24,F (Jan 2020),0.0000,14.0000,14.8000,0.0000,14.7750,0.3250,0,0,10
2019-12-26,F (Jan 2020),14.7000,14.7000,14.0500,14.7000,14.2000,-0.5750,2,0,12
2019-12-27,F (Jan 2020),0.0000,14.8500,14.5000,0.0000,14.8750,0.6750,0,0,12
2019-12-30,F (Jan 2020),15.3500,15.5000,14.8500,15.5000,15.5750,0.7000,4,0,12
2019-12-31,F (Jan 2020),0.0000,15.6500,15.0000,0.0000,14.6250,-0.9500,0,0,11
2020-01-02,F (Jan 2020),14.3000,14.6000,14.0500,14.0500,14.0000,-0.6250,40,0,41
2020-01-03,F (Jan 2020),0.0000,16.2500,14.6000,0.0000,15.0500,1.0500,0,0,36
2020-01-06,F (Jan 2020),15.2500,16.3000,14.5500,14.6500,14.7500,-0.3000,10,0,30
2020-01-07,F (Jan 2020),0.0000,14.9500,14.3000,0.0000,14.6500,-0.1000,0,0,30
2020-01-08,F (Jan 2020),13.8500,15.3000,13.6000,13.8500,14.0500,-0.6000,6,0,36
2020-01-09,F (Jan 2020),13.8000,13.8000,13.2500,13.2500,13.4000,-0.6500,10,0,36
2020-01-10,F (Jan 2020),13.1500,13.5500,13.1000,13.3000,13.4000,0.0000,17,0,48
2020-01-13,F (Jan 2020),12.8000,13.2500,12.8000,12.8000,12.7750,-0.6250,15,0,48
2020-01-14,F (Jan 2020),12.7500,13.1500,12.5000,12.8500,12.7000,-0.0750,13,0,56
2020-01-15,F (Jan 2020),0.0000,10.0500,30.0000,0.0000,12.6400,-0.0600,0,0,49
