Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2015-07-22,Q (Aug 2015),0,0,0,0,0,0,0,0,0
2015-07-23,Q (Aug 2015),13.5000,13.9000,13.3500,13.9000,13.6750,0,41,0,30
2015-07-24,Q (Aug 2015),14.0000,14.5500,13.7500,14.3000,14.2750,0.6000,200,0,160
2015-07-27,Q (Aug 2015),14.9000,15.6500,14.7000,15.3500,15.3000,1.0250,280,0,342
2015-07-28,Q (Aug 2015),15.1000,15.1500,13.8500,14.0000,13.8750,-1.4250,109,0,346
2015-07-29,Q (Aug 2015),13.8000,13.8500,13.4000,13.4000,13.5250,-0.3500,63,0,352
2015-07-30,Q (Aug 2015),13.5000,13.9500,13.2500,13.5000,13.2000,-0.3250,84,0,283
2015-07-31,Q (Aug 2015),13.2500,13.6500,13.1000,13.3500,13.3750,0.1750,109,0,314
2015-08-03,Q (Aug 2015),13.4500,13.8000,13.0500,13.1500,13.1750,-0.2000,107,0,297
2015-08-04,Q (Aug 2015),13.2500,13.4500,13.0000,13.3500,13.3250,0.1500,226,0,170
2015-08-05,Q (Aug 2015),12.6500,13.3000,12.5500,12.8000,12.9000,-0.4250,298,0,196
2015-08-06,Q (Aug 2015),13.3000,14.0500,12.7500,14.0500,13.7750,0.8750,236,0,142
2015-08-07,Q (Aug 2015),13.7000,14.4000,13.4000,13.8500,13.7500,-0.0250,241,0,188
2015-08-10,Q (Aug 2015),13.1500,13.1500,12.3000,12.4000,12.3250,-1.4250,119,0,155
2015-08-11,Q (Aug 2015),12.3500,14.2500,12.3500,13.7000,13.7500,1.4250,681,0,168
2015-08-12,Q (Aug 2015),13.8500,14.0000,13.7000,13.8500,15.4700,1.7200,1,0,86
