Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2017-04-26,M (Jun 2017),0,0,0,0,0,0,0,0,0
2017-04-27,M (Jun 2017),0.0000,13.0000,13.0500,0.0000,12.9500,0,0,0,0
2017-04-28,M (Jun 2017),12.9500,13.0500,12.9500,12.9500,12.9250,-0.0250,1,0,1
2017-05-01,M (Jun 2017),12.8000,12.8500,12.5500,12.5500,12.6000,-0.3250,18,0,15
2017-05-02,M (Jun 2017),12.6500,12.7500,12.5500,12.7000,12.7250,0.1250,17,0,31
2017-05-03,M (Jun 2017),12.7000,12.9000,12.7000,12.7000,12.9500,0.2250,1,0,30
2017-05-04,M (Jun 2017),12.9500,13.0000,12.7000,12.9500,12.6500,-0.3000,1,0,30
2017-05-05,M (Jun 2017),12.7000,12.7000,12.6500,12.7000,12.5750,-0.0750,21,0,31
2017-05-08,M (Jun 2017),14.1500,14.1500,4.8500,12.3500,12.3750,-0.2000,18,0,41
2017-05-09,M (Jun 2017),12.4500,12.4500,12.1500,12.3500,12.3250,-0.0500,7,0,39
2017-05-10,M (Jun 2017),12.3500,12.4000,12.3000,12.4000,12.4000,0.0750,39,0,71
2017-05-11,M (Jun 2017),12.6500,12.7500,12.4000,12.4500,12.4000,0.0000,74,0,119
2017-05-12,M (Jun 2017),12.4000,12.4000,12.3500,12.4000,12.2750,-0.1250,18,0,119
2017-05-15,M (Jun 2017),12.1000,12.2000,12.0500,12.2000,12.0250,-0.2500,12,0,119
2017-05-16,M (Jun 2017),11.8500,11.9500,11.8000,11.9000,11.8000,-0.2250,20,0,138
2017-05-17,M (Jun 2017),11.9500,13.9000,11.9000,13.4000,14.0750,2.2750,19,0,149
2017-05-18,M (Jun 2017),14.0000,14.1000,13.4500,13.6500,14.0750,0.0000,91,0,110
2017-05-19,M (Jun 2017),12.6000,13.7000,12.4000,12.6000,12.4750,-1.6000,96,0,79
2017-05-22,M (Jun 2017),11.8500,12.1000,11.7000,11.7000,11.6000,-0.8750,4,0,75
2017-05-23,M (Jun 2017),11.7000,11.8000,11.4500,11.5500,11.5750,-0.0250,5,0,74
2017-05-24,M (Jun 2017),11.6000,11.6000,11.0000,11.0000,10.9750,-0.6000,119,0,161
2017-05-25,M (Jun 2017),11.0000,11.1500,10.8500,10.8500,10.9500,-0.0250,138,0,263
2017-05-26,M (Jun 2017),11.0500,11.0500,10.7000,10.8500,10.8750,-0.0750,208,0,401
2017-05-30,M (Jun 2017),10.8000,11.0000,10.6500,10.6500,10.7250,-0.1500,189,0,562
2017-05-31,M (Jun 2017),10.7000,11.3500,10.7000,10.9500,10.9000,0.1750,295,0,658
2017-06-01,M (Jun 2017),10.9000,11.0500,10.7000,10.7000,10.6250,-0.2750,116,0,468
2017-06-02,M (Jun 2017),10.7500,10.7500,10.4500,10.6000,10.5500,-0.0750,113,0,375
2017-06-05,M (Jun 2017),10.5500,10.6500,10.1500,10.6500,10.5500,0.0000,200,0,348
2017-06-06,M (Jun 2017),10.7000,10.8000,10.4500,10.8000,10.7250,0.1750,234,0,269
2017-06-07,M (Jun 2017),0.0000,10.6500,10.7500,0.0000,10.2100,-0.5150,0,0,269
