Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2018-08-30,V (Oct 2018),0.0000,14.9500,15.5500,0.0000,15.3750,0,0,0,0
2018-08-31,V (Oct 2018),0.0000,14.9000,15.4500,0.0000,14.9500,-0.4250,0,0,0
2018-09-04,V (Oct 2018),0.0000,14.8500,15.6000,0.0000,15.0000,0.0500,0,0,0
2018-09-05,V (Oct 2018),0.0000,15.7000,15.6500,0.0000,15.6000,0.6000,0,0,0
2018-09-06,V (Oct 2018),15.8000,16.0500,15.6000,15.6000,16.0500,0.4500,6,0,6
2018-09-07,V (Oct 2018),0.0000,15.6000,16.1500,0.0000,15.9250,-0.1250,0,0,6
2018-09-10,V (Oct 2018),0.0000,15.7000,15.6000,0.0000,15.6000,-0.3250,0,0,6
2018-09-11,V (Oct 2018),15.6500,15.6500,15.3000,15.6500,15.1000,-0.5000,1,0,7
2018-09-12,V (Oct 2018),0.0000,14.5000,15.0500,0.0000,14.8000,-0.3000,0,0,7
2018-09-13,V (Oct 2018),0.0000,14.5500,14.8000,0.0000,14.5500,-0.2500,0,0,7
2018-09-14,V (Oct 2018),14.5000,14.5000,14.3000,14.3000,14.1500,-0.4000,16,0,23
2018-09-17,V (Oct 2018),0.0000,14.3500,14.5500,0.0000,14.6250,0.4750,0,0,23
2018-09-18,V (Oct 2018),0.0000,14.5000,14.6000,0.0000,14.5000,-0.1250,0,0,23
2018-09-19,V (Oct 2018),14.0500,14.1000,14.0000,14.0500,14.0000,-0.5000,4,0,26
2018-09-20,V (Oct 2018),0.0000,13.6500,14.0000,0.0000,13.5000,-0.5000,0,0,26
2018-09-21,V (Oct 2018),0.0000,13.0000,13.7500,0.0000,13.4250,-0.0750,0,0,26
2018-09-24,V (Oct 2018),0.0000,13.9500,13.9000,0.0000,13.7250,0.3000,0,0,26
2018-09-25,V (Oct 2018),0.0000,14.0000,13.9000,0.0000,13.9750,0.2500,0,0,26
2018-09-26,V (Oct 2018),13.6000,14.0000,13.6000,14.0000,14.1250,0.1500,7,0,33
2018-09-27,V (Oct 2018),13.9000,13.9000,13.8500,13.9000,13.8000,-0.3250,1,0,34
2018-09-28,V (Oct 2018),0.0000,13.6500,14.0000,0.0000,13.7750,-0.0250,0,0,34
2018-10-01,V (Oct 2018),13.4500,13.6500,13.4500,13.6500,13.5250,-0.2500,2,0,35
2018-10-02,V (Oct 2018),14.0000,14.0000,13.4500,13.5500,13.6500,0.1250,39,0,73
2018-10-03,V (Oct 2018),13.3000,13.3000,13.2500,13.3000,13.4000,-0.2500,16,0,74
2018-10-04,V (Oct 2018),14.8500,15.1500,14.3000,14.9000,14.5750,1.1750,2,0,75
2018-10-05,V (Oct 2018),15.3000,16.8500,14.7500,15.4000,15.5750,1.0000,21,0,88
2018-10-08,V (Oct 2018),16.9500,17.3500,15.9000,16.9500,15.7500,0.1750,1,0,88
2018-10-09,V (Oct 2018),15.6500,16.3500,15.6500,15.6500,16.3750,0.6250,1,0,87
2018-10-10,V (Oct 2018),0.0000,3.8500,0.0000,0.0000,17.0500,0.6750,0,0,87
