Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2020-04-02,K (May 2020),0.0000,43.9500,44.4000,0.0000,42.9750,0,0,0,0
2020-04-03,K (May 2020),0.0000,42.0500,42.6500,0.0000,41.5250,-1.4500,0,0,0
2020-04-06,K (May 2020),0.0000,37.9500,39.3000,0.0000,38.6000,-2.9250,0,0,0
2020-04-07,K (May 2020),0.0000,39.0500,38.6000,0.0000,40.3250,1.7250,0,0,0
2020-04-08,K (May 2020),0.0000,38.4000,39.7000,0.0000,38.9500,-1.3750,0,0,0
2020-04-09,K (May 2020),0.0000,37.3000,39.0000,0.0000,37.6000,-1.3500,0,0,0
2020-04-13,K (May 2020),0.0000,37.5500,38.3500,0.0000,37.0250,-0.5750,0,0,0
2020-04-14,K (May 2020),0.0000,34.1500,35.0500,0.0000,33.8750,-3.1500,0,0,0
2020-04-15,K (May 2020),0.0000,36.8000,37.7000,0.0000,37.3000,3.4250,0,0,0
2020-04-16,K (May 2020),0.0000,37.2500,38.1000,0.0000,37.1500,-0.1500,0,0,0
2020-04-17,K (May 2020),0.0000,35.6500,36.3500,0.0000,35.2000,-1.9500,0,0,0
2020-04-20,K (May 2020),0.0000,38.7500,38.0000,0.0000,40.0000,4.8000,0,0,0
2020-04-21,K (May 2020),0.0000,42.7000,43.3000,0.0000,42.4750,2.4750,0,0,0
2020-04-22,K (May 2020),0.0000,39.9500,41.0000,0.0000,40.0500,-2.4250,0,0,0
2020-04-23,K (May 2020),0.0000,38.9500,39.5000,0.0000,39.9750,-0.0750,0,0,0
2020-04-24,K (May 2020),0.0000,37.8500,37.6500,0.0000,36.5000,-3.4750,0,0,0
2020-04-27,K (May 2020),33.5500,34.7000,33.5500,33.8000,33.8250,-2.6750,2,0,2
2020-04-28,K (May 2020),34.1500,34.1500,33.1500,33.1500,34.0500,0.2250,9,0,3
2020-04-29,K (May 2020),33.2000,33.2000,32.4500,33.2000,31.8000,-2.2500,3,0,6
2020-04-30,K (May 2020),32.4000,34.0500,32.4000,32.4000,34.1250,2.3250,6,0,2
2020-05-01,K (May 2020),0.0000,37.7500,38.3500,0.0000,38.0500,3.9250,0,0,2
2020-05-04,K (May 2020),0.0000,37.8000,37.0000,0.0000,35.8250,-2.2250,0,0,2
2020-05-05,K (May 2020),0.0000,33.1000,33.6500,0.0000,33.8750,-1.9500,0,0,2
2020-05-06,K (May 2020),0.0000,31.9500,34.8000,0.0000,33.8250,-0.0500,0,0,2
2020-05-07,K (May 2020),0.0000,31.5000,32.5000,0.0000,31.8750,-1.9500,0,0,2
2020-05-08,K (May 2020),29.8000,29.8500,28.6500,28.6500,28.6250,-3.2500,3,0,3
2020-05-11,K (May 2020),28.3500,29.9500,28.1000,28.3500,27.7500,-0.8750,3,0,1
2020-05-12,K (May 2020),30.4000,32.0500,27.0000,30.4000,33.1000,5.3500,1,0,2
2020-05-13,K (May 2020),0.0000,30.6000,0.0000,0.0000,32.5300,-0.5700,0,0,2
