Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2017-07-12,Q (Aug 2017),0,0,0,0,0,0,0,0,0
2017-07-13,Q (Aug 2017),0.0000,12.8500,12.8500,0.0000,13.0000,0,0,0,0
2017-07-14,Q (Aug 2017),0.0000,12.9000,12.8000,0.0000,12.7500,-0.2500,0,0,0
2017-07-17,Q (Aug 2017),12.5500,12.6000,12.5500,12.6000,12.6500,-0.1000,2,0,2
2017-07-18,Q (Aug 2017),12.7000,12.8000,12.6500,12.7000,12.6000,-0.0500,5,0,7
2017-07-19,Q (Aug 2017),0.0000,12.5500,12.3500,0.0000,12.3250,-0.2750,0,0,7
2017-07-20,Q (Aug 2017),0.0000,12.4000,12.3000,0.0000,12.3000,-0.0250,0,0,7
2017-07-21,Q (Aug 2017),12.3000,12.4000,12.3000,12.4000,12.4000,0.1000,5,0,12
2017-07-24,Q (Aug 2017),12.3500,12.4000,12.2500,12.3300,12.2750,-0.1250,6,0,18
2017-07-25,Q (Aug 2017),12.1500,12.2500,12.1100,12.1500,12.2500,-0.0250,4,0,22
2017-07-26,Q (Aug 2017),12.2000,12.2500,12.2000,12.2000,12.3000,0.0500,2,0,24
2017-07-27,Q (Aug 2017),12.3500,12.9000,12.1000,12.6500,12.4000,0.1000,31,0,53
2017-07-28,Q (Aug 2017),12.5500,12.6500,12.5000,12.5500,12.0500,-0.3500,33,0,86
2017-07-31,Q (Aug 2017),12.3000,12.5000,12.3000,12.3000,12.2500,0.2000,1,0,86
2017-08-01,Q (Aug 2017),12.1500,12.3000,12.1500,12.1500,12.2000,-0.0500,7,0,93
2017-08-02,Q (Aug 2017),0.0000,12.4500,12.2000,0.0000,12.3750,0.1750,0,0,93
2017-08-03,Q (Aug 2017),0.0000,12.4500,12.4000,0.0000,12.4500,0.0750,0,0,93
2017-08-04,Q (Aug 2017),12.2500,12.4500,12.2500,12.3000,12.2750,-0.1750,27,0,116
2017-08-07,Q (Aug 2017),12.1000,12.2000,12.1000,12.1000,12.2000,-0.0750,3,0,113
2017-08-08,Q (Aug 2017),11.8000,12.5000,11.8000,12.5000,12.6250,0.4250,80,0,160
2017-08-09,Q (Aug 2017),13.0000,13.0000,12.2500,12.2500,12.2250,-0.4000,78,0,150
2017-08-10,Q (Aug 2017),13.0000,14.4000,12.4000,14.4000,14.7750,2.5500,55,0,174
2017-08-11,Q (Aug 2017),14.7000,15.0500,13.8500,14.6000,14.5250,-0.2500,124,0,206
2017-08-14,Q (Aug 2017),12.9000,14.3500,12.3500,12.3500,12.3250,-2.2000,23,0,195
2017-08-15,Q (Aug 2017),12.1000,12.3500,12.1000,12.3000,12.7250,0.4000,23,0,207
2017-08-16,Q (Aug 2017),12.2500,12.5000,12.0000,12.2000,12.2750,-0.4500,156,0,265
2017-08-17,Q (Aug 2017),13.1000,14.8000,12.4500,14.7000,14.7500,2.4750,101,0,332
2017-08-18,Q (Aug 2017),13.5000,15.1000,13.5000,14.3000,14.8000,0.0500,77,0,375
2017-08-21,Q (Aug 2017),14.1000,14.1000,13.1500,13.2000,13.2500,-1.5500,80,0,412
2017-08-22,Q (Aug 2017),12.5000,13.0000,11.8500,11.8500,11.9500,-1.3000,126,0,465
2017-08-23,Q (Aug 2017),12.2000,12.7500,11.9000,12.7000,12.6750,0.7250,141,0,414
2017-08-24,Q (Aug 2017),12.7500,12.9000,12.1500,12.7000,12.7000,0.0250,235,0,405
2017-08-25,Q (Aug 2017),12.0500,12.7000,11.7500,12.0500,12.0500,-0.6500,134,0,341
2017-08-28,Q (Aug 2017),11.5000,12.1500,11.4500,11.6000,11.6000,-0.4500,127,0,261
2017-08-29,Q (Aug 2017),12.9500,13.9500,11.6500,11.8500,11.8250,0.2250,201,0,218
2017-08-30,Q (Aug 2017),0.0000,12.0000,11.7500,0.0000,12.0300,0.2050,0,0,218
