Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2018-12-13,F (Jan 2019),0.0000,19.8500,20.7000,0.0000,20.2500,0,0,0,0
2018-12-14,F (Jan 2019),0.0000,20.2500,21.1000,0.0000,20.8250,0.5750,0,0,0
2018-12-17,F (Jan 2019),0.0000,21.2000,21.4500,0.0000,21.5750,0.7500,0,0,0
2018-12-18,F (Jan 2019),0.0000,21.5000,22.0000,0.0000,21.6250,0.0500,0,0,0
2018-12-19,F (Jan 2019),0.0000,21.4500,21.5500,0.0000,22.1250,0.5000,0,0,0
2018-12-20,F (Jan 2019),0.0000,22.5000,22.7000,0.0000,22.4500,0.3250,0,0,0
2018-12-21,F (Jan 2019),0.0000,22.9500,23.1500,0.0000,23.6000,1.1500,0,0,0
2018-12-24,F (Jan 2019),0.0000,23.6000,24.6500,0.0000,24.5500,0.9500,0,0,0
2018-12-26,F (Jan 2019),0.0000,23.9000,24.0500,0.0000,23.6500,-0.9000,0,0,0
2018-12-27,F (Jan 2019),0.0000,24.7000,24.6000,0.0000,24.0750,0.4250,0,0,0
2018-12-28,F (Jan 2019),0.0000,24.0500,24.5000,0.0000,24.1250,0.0500,0,0,0
2018-12-31,F (Jan 2019),0.0000,23.1000,23.5000,0.0000,23.1000,-1.0250,0,0,0
2019-01-02,F (Jan 2019),23.2000,23.4500,23.1500,23.1500,22.8750,-0.2250,2,0,1
2019-01-03,F (Jan 2019),23.4000,23.5000,23.3000,23.4000,23.6750,0.8000,7,0,6
2019-01-04,F (Jan 2019),0.0000,22.0500,22.2000,0.0000,21.5750,-2.1000,0,0,6
2019-01-07,F (Jan 2019),0.0000,21.4500,21.5000,0.0000,21.3500,-0.2250,0,0,6
2019-01-08,F (Jan 2019),0.0000,21.1500,21.1500,0.0000,20.8750,-0.4750,0,0,6
2019-01-09,F (Jan 2019),20.3000,20.3500,20.2500,20.2500,20.4500,-0.4250,4,0,10
2019-01-10,F (Jan 2019),0.0000,20.5000,20.2000,0.0000,20.0000,-0.4500,0,0,10
2019-01-11,F (Jan 2019),20.0000,20.0500,19.3500,20.0000,19.2750,-0.7250,7,0,4
2019-01-14,F (Jan 2019),0.0000,19.5000,19.3000,0.0000,19.2750,0.0000,0,0,4
2019-01-15,F (Jan 2019),0.0000,18.7500,18.9000,0.0000,18.7750,-0.5000,0,0,4
2019-01-16,F (Jan 2019),0.0000,18.6000,18.7000,0.0000,19.1000,0.3250,0,0,4
2019-01-17,F (Jan 2019),0.0000,18.7000,18.8000,0.0000,18.4750,-0.6250,0,0,4
2019-01-18,F (Jan 2019),0.0000,17.4500,18.7000,0.0000,18.2750,-0.2000,0,0,4
2019-01-22,F (Jan 2019),0.0000,20.2500,19.0500,0.0000,20.5500,2.2750,0,0,4
2019-01-23,F (Jan 2019),20.9000,21.0500,20.3000,21.0000,20.0000,-0.5500,20,0,13
2019-01-24,F (Jan 2019),20.1000,20.1000,19.4000,19.7500,19.1000,-0.9000,14,0,26
2019-01-25,F (Jan 2019),18.7500,18.7500,18.5000,18.6500,18.3500,-0.7500,2,0,24
2019-01-28,F (Jan 2019),19.6500,19.8000,19.5500,19.7500,19.3250,0.9750,7,0,31
2019-01-29,F (Jan 2019),19.6000,19.6000,19.3000,19.6000,19.3250,0.0000,1,0,32
2019-01-30,F (Jan 2019),0.0000,6.7500,0.0000,0.0000,18.8600,-0.4650,0,0,32
