Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2021-07-01,Q (Aug 2021),0.0000,0.0000,0.0000,0.0000,18.425,0,0,0,0
2021-07-02,Q (Aug 2021),0.0000,8.4000,0.0000,0.0000,18.775,0.350,0,0,0
2021-07-06,Q (Aug 2021),0.0000,8.4000,0.0000,0.0000,19.8513,1.0763,0,0,0
2021-07-07,Q (Aug 2021),0.0000,19.0000,0.0000,0.0000,19.80,-0.0513,0,0,0
2021-07-08,Q (Aug 2021),0.0000,8.4000,0.0000,0.0000,20.9988,1.1988,0,0,0
2021-07-09,Q (Aug 2021),0.0000,19.4000,20.2000,0.0000,19.875,-1.1238,0,0,0
2021-07-12,Q (Aug 2021),19.8000,19.9000,19.6000,19.8500,19.725,-0.150,57,0,57
2021-07-13,Q (Aug 2021),0.0000,19.9500,19.4000,0.0000,19.85,0.125,0,0,57
2021-07-14,Q (Aug 2021),0.0000,20.1000,19.4000,0.0000,19.45,-0.40,0,0,57
2021-07-15,Q (Aug 2021),20.0000,20.1000,19.7000,19.9000,19.775,0.325,8,0,52
2021-07-16,Q (Aug 2021),0.0000,20.4000,19.3500,0.0000,20.45,0.675,0,0,52
2021-07-19,Q (Aug 2021),0.0000,24.2000,20.7500,0.0000,22.975,2.525,0,0,52
2021-07-20,Q (Aug 2021),0.0000,22.9500,21.7000,0.0000,21.525,-1.450,0,0,52
2021-07-21,Q (Aug 2021),20.7000,21.3500,20.2000,20.4000,20.20,-1.325,7,0,52
2021-07-22,Q (Aug 2021),20.2500,20.6000,20.1000,20.3500,20.45,0.25,19,0,38
2021-07-23,Q (Aug 2021),0.0000,20.1000,19.9500,0.0000,20.10,-0.35,0,0,38
2021-07-26,Q (Aug 2021),0.0000,20.8500,19.9000,0.0000,19.80,-0.30,0,0,38
2021-07-27,Q (Aug 2021),20.9000,21.2500,20.2500,20.8500,20.275,0.475,2,0,38
2021-07-28,Q (Aug 2021),19.6000,20.4500,19.6000,19.6000,19.725,-0.550,10,0,38
2021-07-29,Q (Aug 2021),19.5000,19.5500,19.4500,19.5500,19.275,-0.450,2,0,38
2021-07-30,Q (Aug 2021),0.0000,20.6500,19.4500,0.0000,19.875,0.600,0,0,38
2021-08-02,Q (Aug 2021),20.5000,20.6500,19.2000,20.5000,20.60,0.725,4,0,42
2021-08-03,Q (Aug 2021),19.6000,20.8000,19.1000,19.1500,19.025,-1.575,13,0,42
2021-08-04,Q (Aug 2021),19.5500,19.6500,18.8500,19.0000,19.125,0.100,28,0,56
2021-08-05,Q (Aug 2021),19.2500,19.2500,18.2000,18.2000,18.35,-0.775,11,0,56
2021-08-06,Q (Aug 2021),0.0000,18.3000,17.6000,0.0000,17.60,-0.75,0,0,56
2021-08-09,Q (Aug 2021),17.6500,17.9000,17.1500,17.4500,17.275,-0.325,5,0,61
2021-08-10,Q (Aug 2021),16.8500,17.1000,16.7000,17.1000,16.875,-0.400,44,0,84
2021-08-11,Q (Aug 2021),0.0000,17.0500,16.6500,0.0000,16.32,-0.555,0,0,76
